age,sex,scenario,scen,prop,mode,max_walk,max_cycle,purpose,title1
all age groups,females,Base case,commuting_1_0,0.008105780410790651,Cycling,1,0,commuting,1km ≥ walking
all age groups,females,Base case,commuting_1_0,0.6262529893379819,Car,1,0,commuting,1km ≥ walking
all age groups,females,Base case,commuting_1_0,0.0058605157707603975,Other,1,0,commuting,1km ≥ walking
all age groups,females,Base case,commuting_1_0,0.08243106095926937,Public transport,1,0,commuting,1km ≥ walking
all age groups,females,Base case,commuting_1_0,0.2773496535211976,Walking,1,0,commuting,1km ≥ walking
all age groups,females,Base case,all_1_2,0.008105780410790651,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Base case,all_1_2,0.6262529893379819,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Base case,all_1_2,0.0058605157707603975,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Base case,all_1_2,0.08243106095926937,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Base case,all_1_2,0.2773496535211976,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Base case,commuting_1_2,0.008105780410790651,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Base case,commuting_1_2,0.6262529893379819,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Base case,commuting_1_2,0.0058605157707603975,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Base case,commuting_1_2,0.08243106095926937,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Base case,commuting_1_2,0.2773496535211976,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Base case,all_1_5,0.008105780410790651,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Base case,all_1_5,0.6262529893379819,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Base case,all_1_5,0.0058605157707603975,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Base case,all_1_5,0.08243106095926937,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Base case,all_1_5,0.2773496535211976,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Base case,commuting_1_5,0.008105780410790651,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Base case,commuting_1_5,0.6262529893379819,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Base case,commuting_1_5,0.0058605157707603975,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Base case,commuting_1_5,0.08243106095926937,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Base case,commuting_1_5,0.2773496535211976,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Base case,all_2_0,0.008105780410790651,Cycling,2,0,all,2km ≥ walking
all age groups,females,Base case,all_2_0,0.6262529893379819,Car,2,0,all,2km ≥ walking
all age groups,females,Base case,all_2_0,0.0058605157707603975,Other,2,0,all,2km ≥ walking
all age groups,females,Base case,all_2_0,0.08243106095926937,Public transport,2,0,all,2km ≥ walking
all age groups,females,Base case,all_2_0,0.2773496535211976,Walking,2,0,all,2km ≥ walking
all age groups,females,Base case,commuting_2_0,0.008105780410790651,Cycling,2,0,commuting,2km ≥ walking
all age groups,females,Base case,commuting_2_0,0.6262529893379819,Car,2,0,commuting,2km ≥ walking
all age groups,females,Base case,commuting_2_0,0.0058605157707603975,Other,2,0,commuting,2km ≥ walking
all age groups,females,Base case,commuting_2_0,0.08243106095926937,Public transport,2,0,commuting,2km ≥ walking
all age groups,females,Base case,commuting_2_0,0.2773496535211976,Walking,2,0,commuting,2km ≥ walking
all age groups,females,Base case,all_2_5,0.008105780410790651,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Base case,all_2_5,0.6262529893379819,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Base case,all_2_5,0.0058605157707603975,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Base case,all_2_5,0.08243106095926937,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Base case,all_2_5,0.2773496535211976,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Base case,commuting_2_5,0.008105780410790651,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Base case,commuting_2_5,0.6262529893379819,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Base case,commuting_2_5,0.0058605157707603975,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Base case,commuting_2_5,0.08243106095926937,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Base case,commuting_2_5,0.2773496535211976,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Scenario,all_0_2,0.12275873860551102,Cycling,0,2,all,2km ≥ cycling
all age groups,females,Scenario,all_0_2,0.5116000311432616,Car,0,2,all,2km ≥ cycling
all age groups,females,Scenario,all_0_2,0.0058605157707603975,Other,0,2,all,2km ≥ cycling
all age groups,females,Scenario,all_0_2,0.08243106095926937,Public transport,0,2,all,2km ≥ cycling
all age groups,females,Scenario,all_0_2,0.2773496535211976,Walking,0,2,all,2km ≥ cycling
all age groups,females,Scenario,commuting_0_2,0.019561512045772462,Cycling,0,2,commuting,2km ≥ cycling
all age groups,females,Scenario,commuting_0_2,0.6147972577030001,Car,0,2,commuting,2km ≥ cycling
all age groups,females,Scenario,commuting_0_2,0.0058605157707603975,Other,0,2,commuting,2km ≥ cycling
all age groups,females,Scenario,commuting_0_2,0.08243106095926937,Public transport,0,2,commuting,2km ≥ cycling
all age groups,females,Scenario,commuting_0_2,0.2773496535211976,Walking,0,2,commuting,2km ≥ cycling
all age groups,females,Scenario,all_0_5,0.30001569832043645,Cycling,0,5,all,5km ≥ cycling
all age groups,females,Scenario,all_0_5,0.33434307142833614,Car,0,5,all,5km ≥ cycling
all age groups,females,Scenario,all_0_5,0.0058605157707603975,Other,0,5,all,5km ≥ cycling
all age groups,females,Scenario,all_0_5,0.08243106095926937,Public transport,0,5,all,5km ≥ cycling
all age groups,females,Scenario,all_0_5,0.2773496535211976,Walking,0,5,all,5km ≥ cycling
all age groups,females,Scenario,commuting_0_5,0.04372690230442163,Cycling,0,5,commuting,5km ≥ cycling
all age groups,females,Scenario,commuting_0_5,0.5906318674443509,Car,0,5,commuting,5km ≥ cycling
all age groups,females,Scenario,commuting_0_5,0.0058605157707603975,Other,0,5,commuting,5km ≥ cycling
all age groups,females,Scenario,commuting_0_5,0.08243106095926937,Public transport,0,5,commuting,5km ≥ cycling
all age groups,females,Scenario,commuting_0_5,0.2773496535211976,Walking,0,5,commuting,5km ≥ cycling
all age groups,females,Scenario,all_1_0,0.008105780410790651,Cycling,1,0,all,1km ≥ walking
all age groups,females,Scenario,all_1_0,0.5949220503054183,Car,1,0,all,1km ≥ walking
all age groups,females,Scenario,all_1_0,0.0058605157707603975,Other,1,0,all,1km ≥ walking
all age groups,females,Scenario,all_1_0,0.08243106095926937,Public transport,1,0,all,1km ≥ walking
all age groups,females,Scenario,all_1_0,0.3086805925537612,Walking,1,0,all,1km ≥ walking
all age groups,females,Scenario,commuting_1_0,0.008105780410790651,Cycling,1,0,commuting,1km ≥ walking
all age groups,females,Scenario,commuting_1_0,0.6233463340285217,Car,1,0,commuting,1km ≥ walking
all age groups,females,Scenario,commuting_1_0,0.0058605157707603975,Other,1,0,commuting,1km ≥ walking
all age groups,females,Scenario,commuting_1_0,0.08243106095926937,Public transport,1,0,commuting,1km ≥ walking
all age groups,females,Scenario,commuting_1_0,0.2802563088306579,Walking,1,0,commuting,1km ≥ walking
all age groups,females,Scenario,all_1_2,0.09142779957294746,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Scenario,all_1_2,0.5116000311432616,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Scenario,all_1_2,0.0058605157707603975,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Scenario,all_1_2,0.08243106095926937,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Scenario,all_1_2,0.3086805925537612,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Scenario,commuting_1_2,0.01665485673631217,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Scenario,commuting_1_2,0.6147972577030001,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Scenario,commuting_1_2,0.0058605157707603975,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Scenario,commuting_1_2,0.08243106095926937,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Scenario,commuting_1_2,0.2802563088306579,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females,Scenario,all_1_5,0.2686847592878729,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Scenario,all_1_5,0.33434307142833614,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Scenario,all_1_5,0.0058605157707603975,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Scenario,all_1_5,0.08243106095926937,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Scenario,all_1_5,0.3086805925537612,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Scenario,commuting_1_5,0.04082024699496134,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Scenario,commuting_1_5,0.5906318674443509,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Scenario,commuting_1_5,0.0058605157707603975,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Scenario,commuting_1_5,0.08243106095926937,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Scenario,commuting_1_5,0.2802563088306579,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
all age groups,females,Scenario,all_2_0,0.008105780410790651,Cycling,2,0,all,2km ≥ walking
all age groups,females,Scenario,all_2_0,0.5116000311432616,Car,2,0,all,2km ≥ walking
all age groups,females,Scenario,all_2_0,0.0058605157707603975,Other,2,0,all,2km ≥ walking
all age groups,females,Scenario,all_2_0,0.08243106095926937,Public transport,2,0,all,2km ≥ walking
all age groups,females,Scenario,all_2_0,0.392002611715918,Walking,2,0,all,2km ≥ walking
all age groups,females,Scenario,commuting_2_0,0.008105780410790651,Cycling,2,0,commuting,2km ≥ walking
all age groups,females,Scenario,commuting_2_0,0.6147972577030001,Car,2,0,commuting,2km ≥ walking
all age groups,females,Scenario,commuting_2_0,0.0058605157707603975,Other,2,0,commuting,2km ≥ walking
all age groups,females,Scenario,commuting_2_0,0.08243106095926937,Public transport,2,0,commuting,2km ≥ walking
all age groups,females,Scenario,commuting_2_0,0.28880538515617943,Walking,2,0,commuting,2km ≥ walking
all age groups,females,Scenario,all_2_5,0.18536274012571607,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Scenario,all_2_5,0.33434307142833614,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Scenario,all_2_5,0.0058605157707603975,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Scenario,all_2_5,0.08243106095926937,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Scenario,all_2_5,0.392002611715918,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Scenario,commuting_2_5,0.032271170669439825,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Scenario,commuting_2_5,0.5906318674443509,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Scenario,commuting_2_5,0.0058605157707603975,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Scenario,commuting_2_5,0.08243106095926937,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females,Scenario,commuting_2_5,0.28880538515617943,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
all age groups,females and males,Base case,all_0_2,0.01297824270669996,Cycling,0,2,all,2km ≥ cycling
all age groups,females and males,Base case,all_0_2,0.628702005615673,Car,0,2,all,2km ≥ cycling
all age groups,females and males,Base case,all_0_2,0.007195345812681046,Other,0,2,all,2km ≥ cycling
all age groups,females and males,Base case,all_0_2,0.08399827586953193,Public transport,0,2,all,2km ≥ cycling
all age groups,females and males,Base case,all_0_2,0.26712612999541396,Walking,0,2,all,2km ≥ cycling
all age groups,females and males,Base case,commuting_0_2,0.01297824270669996,Cycling,0,2,commuting,2km ≥ cycling
all age groups,females and males,Base case,commuting_0_2,0.628702005615673,Car,0,2,commuting,2km ≥ cycling
all age groups,females and males,Base case,commuting_0_2,0.007195345812681046,Other,0,2,commuting,2km ≥ cycling
all age groups,females and males,Base case,commuting_0_2,0.08399827586953193,Public transport,0,2,commuting,2km ≥ cycling
all age groups,females and males,Base case,commuting_0_2,0.26712612999541396,Walking,0,2,commuting,2km ≥ cycling
all age groups,females and males,Base case,all_0_5,0.01297824270669996,Cycling,0,5,all,5km ≥ cycling
all age groups,females and males,Base case,all_0_5,0.628702005615673,Car,0,5,all,5km ≥ cycling
all age groups,females and males,Base case,all_0_5,0.007195345812681046,Other,0,5,all,5km ≥ cycling
all age groups,females and males,Base case,all_0_5,0.08399827586953193,Public transport,0,5,all,5km ≥ cycling
all age groups,females and males,Base case,all_0_5,0.26712612999541396,Walking,0,5,all,5km ≥ cycling
all age groups,females and males,Base case,commuting_0_5,0.01297824270669996,Cycling,0,5,commuting,5km ≥ cycling
all age groups,females and males,Base case,commuting_0_5,0.628702005615673,Car,0,5,commuting,5km ≥ cycling
all age groups,females and males,Base case,commuting_0_5,0.007195345812681046,Other,0,5,commuting,5km ≥ cycling
all age groups,females and males,Base case,commuting_0_5,0.08399827586953193,Public transport,0,5,commuting,5km ≥ cycling
all age groups,females and males,Base case,commuting_0_5,0.26712612999541396,Walking,0,5,commuting,5km ≥ cycling
all age groups,females and males,Base case,all_1_0,0.01297824270669996,Cycling,1,0,all,1km ≥ walking
all age groups,females and males,Base case,all_1_0,0.628702005615673,Car,1,0,all,1km ≥ walking
all age groups,females and males,Base case,all_1_0,0.007195345812681046,Other,1,0,all,1km ≥ walking
all age groups,females and males,Base case,all_1_0,0.08399827586953193,Public transport,1,0,all,1km ≥ walking
all age groups,females and males,Base case,all_1_0,0.26712612999541396,Walking,1,0,all,1km ≥ walking
all age groups,females and males,Base case,commuting_1_0,0.01297824270669996,Cycling,1,0,commuting,1km ≥ walking
all age groups,females and males,Base case,commuting_1_0,0.628702005615673,Car,1,0,commuting,1km ≥ walking
all age groups,females and males,Base case,commuting_1_0,0.007195345812681046,Other,1,0,commuting,1km ≥ walking
all age groups,females and males,Base case,commuting_1_0,0.08399827586953193,Public transport,1,0,commuting,1km ≥ walking
all age groups,females and males,Base case,commuting_1_0,0.26712612999541396,Walking,1,0,commuting,1km ≥ walking
all age groups,females and males,Base case,all_1_2,0.01297824270669996,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females and males,Base case,all_1_2,0.628702005615673,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females and males,Base case,all_1_2,0.007195345812681046,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females and males,Base case,all_1_2,0.08399827586953193,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females and males,Base case,all_1_2,0.26712612999541396,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females and males,Base case,commuting_1_2,0.01297824270669996,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females and males,Base case,commuting_1_2,0.628702005615673,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females and males,Base case,commuting_1_2,0.007195345812681046,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females and males,Base case,commuting_1_2,0.08399827586953193,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females and males,Base case,commuting_1_2,0.26712612999541396,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
all age groups,females and males,Base case,all_1_5,0.01297824270669996,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
